claim_id,policy_start_date,claim_date,city,policy_type,sales_channel,vehicle_type,customer_age,annual_premium,claim_amount,past_claims_count,days_since_policy_start,documents_submitted,is_fraud,policy_tenure_days,claim_ratio,risk_score
CL111209,2024-07-21,2024-10-01,Hyderabad,Travel,Agent,Unknown,18.0,19033.0,46552.0,1.0,272.0,5.0,1,72.0,2.4458571953974677,278.0
CL031658,2024-08-01,2024-10-01,Mumbai,Health,Partner,Unknown,47.0,8659.0,30827.0,0.0,164.0,8.0,0,61.0,3.5601108673056934,172.0
CL010306,2024-02-02,2025-11-06,Pune,Travel,Website,Unknown,30.0,7056.0,87110.0,2.0,0.0,2.0,0,643.0,12.345521541950113,4.0
CL178615,2024-02-28,2024-10-01,Kolkata,Health,Website,Unknown,45.0,9860.0,51529.0,3.0,0.0,4.0,1,216.0,5.226064908722109,7.0
CL266955,2025-03-05,2025-11-17,Bengaluru,Motor,Partner,Bike,50.0,19236.0,49046.0,1.0,292.0,5.0,1,257.0,2.5496984820128925,298.0
CL151260,2024-10-01,2025-04-10,Chennai,Travel,Website,Unknown,46.0,14488.0,52723.0,2.0,0.0,5.0,0,191.0,3.6390806184428492,7.0
CL064493,2024-03-05,2024-09-28,Jaipur,Health,Partner,Unknown,65.0,8940.0,47502.0,4.0,171.0,0.0,1,207.0,5.313422818791946,175.0
CL170870,2024-10-01,2025-03-29,Kolkata,Home,Agent,Unknown,37.0,10561.0,44072.0,2.0,204.0,1.0,1,179.0,4.17308966953887,207.0
CL036489,2024-08-14,2024-10-01,Delhi,Motor,Agent,Car,38.0,5698.0,11366.0,0.0,91.0,2.0,1,48.0,1.9947349947349948,93.0
CL103777,2024-10-01,2025-11-23,Chennai,Travel,Agent,Unknown,41.0,8940.0,46552.0,0.0,5.0,1.0,0,418.0,5.207158836689038,6.0
CL159818,2024-10-01,2024-11-26,Hyderabad,Health,Website,Unknown,18.0,11435.0,69877.0,1.0,135.0,1.0,1,56.0,6.110800174901618,137.0
CL079631,2024-10-01,2025-02-14,Pune,Health,Partner,Unknown,28.0,14522.0,80519.0,0.0,146.0,5.0,1,136.0,5.54462195289905,151.0
CL098361,2024-04-09,2024-10-01,Mumbai,Home,Website,Unknown,31.0,14071.0,60534.0,0.0,148.0,5.0,0,175.0,4.302039656030133,153.0
CL159003,2024-05-23,2024-10-01,Mumbai,Health,Partner,Unknown,18.0,8959.0,50662.0,0.0,130.0,7.0,1,131.0,5.65487219555754,137.0
CL263068,2024-07-14,2024-10-01,Chennai,Travel,Agent,Unknown,47.0,10071.0,63558.0,1.0,35.0,0.0,1,79.0,6.310991957104558,36.0
CL101724,2023-06-08,2024-11-04,Bengaluru,Motor,App,Car,30.0,7962.0,53985.0,0.0,295.0,3.0,1,515.0,6.780331574981161,298.0
CL047371,2024-09-12,2024-10-01,Mumbai,Motor,App,Unknown,35.0,4841.0,55079.0,2.0,0.0,2.0,0,19.0,11.377607932245404,4.0
CL233377,2024-10-01,2025-07-31,Bengaluru,Home,App,Unknown,47.0,6091.0,50012.0,1.0,18.0,3.0,0,303.0,8.210802823838451,22.0
CL214069,2024-09-14,2024-10-01,Kolkata,Motor,Partner,Car,19.0,7937.0,59749.0,2.0,248.0,2.0,1,17.0,7.527907269749275,252.0
CL038088,2024-10-01,2024-12-23,Ahmedabad,Home,App,Unknown,40.0,8956.0,20413.0,1.0,189.0,4.0,1,83.0,2.27925413130862,194.0
CL156863,2024-10-01,2025-09-17,Chennai,Home,Agent,Unknown,40.0,9550.0,66593.0,2.0,199.0,2.0,1,351.0,6.973089005235602,203.0
CL270145,2025-01-12,2025-02-03,Bengaluru,Home,Agent,Unknown,30.0,8940.0,25331.0,0.0,136.0,5.0,1,22.0,2.8334451901565996,141.0
CL017042,2023-10-07,2025-06-30,Delhi,Motor,Partner,Bike,39.0,11625.0,28286.0,1.0,131.0,6.0,1,632.0,2.4332043010752686,138.0
CL080336,2024-07-10,2024-10-01,Mumbai,Home,Agent,Unknown,28.0,11273.0,97064.0,2.0,85.0,0.0,1,83.0,8.610307815133504,87.0
CL158177,2023-09-07,2024-09-05,Pune,Motor,Website,Unknown,44.0,6969.0,25730.0,1.0,167.0,0.0,1,364.0,3.692064858659779,168.0
CL285199,2023-06-13,2024-10-01,Mumbai,Health,Website,Unknown,23.0,18302.0,300000.0,1.0,177.0,3.0,1,476.0,16.39165118566277,181.0
CL178961,2024-10-01,2024-12-28,Hyderabad,Health,Partner,Unknown,25.0,3324.0,35510.0,1.0,49.0,3.0,1,88.0,10.682912154031287,53.0
CL127820,2024-07-05,2024-10-21,Bengaluru,Travel,App,Unknown,28.0,9810.0,58637.0,1.0,234.0,3.0,1,108.0,5.977268093781856,238.0
CL206594,2024-05-07,2025-06-19,Delhi,Motor,App,Unknown,30.0,2550.0,41692.0,2.0,36.0,2.0,0,408.0,16.34980392156863,40.0
CL186510,2024-04-01,2025-02-01,Chennai,Travel,Website,Unknown,32.0,12625.0,110798.0,1.0,80.0,5.0,1,306.0,8.776079207920793,86.0
CL265513,2024-10-01,2024-12-20,Mumbai,Health,Partner,Unknown,44.0,8019.0,53509.0,0.0,177.0,5.0,1,80.0,6.672777154258636,182.0
CL071564,2024-06-16,2024-10-01,Hyderabad,Travel,App,Unknown,30.0,21387.0,13573.0,0.0,116.0,3.0,1,107.0,0.6346378641230654,119.0
CL050647,2025-03-05,2025-04-01,Pune,Motor,App,Unknown,36.0,7644.0,31010.0,2.0,150.0,2.0,1,27.0,4.056776556776557,154.0
CL035920,2024-10-01,2025-06-14,Mumbai,Home,App,Unknown,40.0,7980.0,34034.0,2.0,151.0,5.0,1,256.0,4.264912280701754,158.0
CL195386,2024-10-01,2024-12-17,Chennai,Home,App,Unknown,47.0,13119.0,65068.0,3.0,224.0,1.0,1,77.0,4.959829255278604,228.0
CL005428,2024-10-01,2025-10-31,Pune,Travel,Agent,Unknown,27.0,8940.0,27673.0,1.0,800.0,1.0,1,395.0,3.095413870246085,802.0
CL269196,2024-01-14,2025-03-01,Delhi,Health,Partner,Unknown,35.0,4977.0,17831.0,12.0,230.0,7.0,1,412.0,3.5826803295157728,249.0
CL154729,2024-10-01,2025-01-20,Bengaluru,Health,Partner,Unknown,54.0,14193.0,60478.0,1.0,82.0,3.0,1,111.0,4.261114633974494,86.0
CL085448,2023-08-29,2024-10-01,Pune,Travel,Partner,Unknown,56.0,60000.0,34545.0,3.0,132.0,2.0,1,399.0,0.57575,137.0
CL209990,2024-10-01,2025-09-24,Ahmedabad,Home,Partner,Unknown,32.0,8616.0,65658.0,1.0,124.0,4.0,1,358.0,7.620473537604457,129.0
CL175066,2023-08-05,2025-02-02,Ahmedabad,Motor,Agent,Unknown,24.0,4759.0,0.0,2.0,95.0,7.0,1,547.0,0.0,104.0
CL071024,2023-10-05,2024-10-01,Bengaluru,Motor,App,Bike,24.0,5661.0,17869.0,1.0,268.0,3.0,1,362.0,3.1565094506270976,272.0
CL151144,2024-06-20,2024-10-01,Chennai,Motor,Partner,Unknown,45.0,9899.0,21749.0,1.0,76.0,0.0,1,103.0,2.197090615213658,77.0
CL191868,2023-11-04,2025-12-11,Ahmedabad,Home,Agent,Unknown,37.0,8113.0,83377.0,2.0,21.0,2.0,0,768.0,10.276962899050906,25.0
CL074695,2024-09-29,2025-05-04,Chennai,Home,Partner,Unknown,36.0,60000.0,49637.0,0.0,131.0,3.0,0,217.0,0.8272833333333334,134.0
CL284075,2024-01-29,2024-10-01,Chennai,Travel,Website,Unknown,28.0,10317.0,75849.0,2.0,64.0,5.0,1,246.0,7.35184646699622,71.0
CL276483,2024-10-01,2025-05-05,Delhi,Health,App,Unknown,18.0,12220.0,91778.0,1.0,196.0,0.0,1,216.0,7.510474631751228,197.0
CL004787,2023-07-26,2024-06-03,Bengaluru,Travel,Website,Unknown,64.0,12196.0,82182.0,1.0,7.0,2.0,0,313.0,6.738438832404067,10.0
CL176401,2024-09-06,2024-10-01,Delhi,Health,Agent,Unknown,30.0,3539.0,36665.0,0.0,86.0,2.0,1,25.0,10.360271263068663,88.0
CL116010,2024-10-01,2025-07-16,Ahmedabad,Motor,Partner,Car,18.0,14073.0,65949.0,1.0,106.0,1.0,0,288.0,4.686207631635046,108.0
CL147197,2023-09-07,2024-10-01,Hyderabad,Motor,Agent,Car,39.0,6043.0,12077.0,0.0,277.0,2.0,1,390.0,1.9985106735065366,279.0
CL082550,2024-10-01,2024-11-07,Kolkata,Home,Partner,Unknown,18.0,11530.0,21164.0,1.0,140.0,6.0,1,37.0,1.8355594102341717,147.0
CL115947,2024-10-01,2025-07-03,Kolkata,Motor,Partner,Bike,32.0,8940.0,52022.0,2.0,145.0,3.0,1,275.0,5.819015659955257,150.0
CL242229,2024-10-01,2025-09-02,Pune,Travel,Website,Unknown,37.0,6708.0,63972.0,1.0,163.0,3.0,1,336.0,9.536672629695886,167.0
CL052192,2024-10-01,2025-10-26,Jaipur,Travel,Partner,Unknown,38.0,7347.0,31640.0,2.0,5.0,7.0,0,390.0,4.306519667891656,14.0
CL196342,2023-06-05,2024-12-03,Kolkata,Home,Partner,Unknown,49.0,7943.0,97337.0,3.0,7.0,2.0,1,547.0,12.254437869822485,12.0
CL027062,2023-10-28,2023-11-12,Jaipur,Health,Agent,Unknown,18.0,6862.0,43173.0,0.0,77.0,3.0,1,15.0,6.2916059457884,80.0
CL176494,2024-01-23,2024-10-01,Jaipur,Travel,Partner,Unknown,51.0,11334.0,77367.0,1.0,173.0,4.0,1,252.0,6.826098464796188,178.0
CL135894,2023-08-05,2024-10-01,Bengaluru,Home,Partner,Unknown,43.0,6940.0,30696.0,12.0,144.0,5.0,1,423.0,4.4230547550432275,161.0
CL004494,2024-09-17,2025-08-04,Kolkata,Motor,Partner,Bike,38.0,8276.0,0.0,2.0,224.0,4.0,1,321.0,0.0,230.0
CL149303,2024-10-01,2025-05-02,Mumbai,Motor,Agent,Bike,38.0,4922.0,76612.0,0.0,6.0,2.0,0,213.0,15.565217391304348,8.0
CL081898,2024-10-01,2025-05-04,Kolkata,Home,App,Unknown,18.0,9935.0,0.0,1.0,193.0,3.0,1,215.0,0.0,197.0
CL270957,2023-03-07,2023-11-28,Hyderabad,Travel,Agent,Unknown,23.0,12439.0,16831.0,0.0,331.0,1.0,1,266.0,1.353083045260873,332.0
CL183219,2024-03-11,2024-07-10,Ahmedabad,Health,Website,Unknown,39.0,8940.0,21420.0,0.0,255.0,2.0,1,121.0,2.3959731543624163,257.0
CL218846,2024-07-02,2025-07-04,Pune,Travel,App,Unknown,30.0,8036.0,30251.0,2.0,119.0,2.0,0,367.0,3.7644350423096067,123.0
CL226925,2024-11-27,2025-07-08,Kolkata,Home,Agent,Unknown,18.0,7188.0,46890.0,0.0,231.0,3.0,1,223.0,6.523372287145242,234.0
CL060056,2023-08-03,2024-10-01,Delhi,Health,Partner,Unknown,25.0,5075.0,30550.0,1.0,30.0,4.0,0,425.0,6.019704433497537,35.0
CL258899,2024-12-12,2025-03-14,Ahmedabad,Travel,Partner,Unknown,29.0,13380.0,88495.0,1.0,143.0,4.0,1,92.0,6.613976083707025,148.0
CL143095,2024-06-25,2024-10-01,Mumbai,Health,Website,Unknown,39.0,8940.0,62657.0,1.0,0.0,1.0,0,98.0,7.0086129753914985,2.0
CL152353,2023-07-09,2025-09-05,Hyderabad,Health,App,Unknown,42.0,9895.0,70974.0,1.0,141.0,4.0,0,789.0,7.1727134916624555,146.0
CL083828,2024-10-01,2025-03-02,Mumbai,Travel,Partner,Unknown,25.0,8940.0,9711.0,1.0,53.0,2.0,0,152.0,1.086241610738255,56.0
CL113206,2023-07-27,2024-10-01,Hyderabad,Travel,Agent,Unknown,32.0,2762.0,67673.0,1.0,68.0,15.0,1,432.0,24.501448225923244,84.0
CL297377,2024-10-01,2025-09-05,Bengaluru,Travel,Partner,Unknown,29.0,4443.0,53459.0,0.0,277.0,5.0,1,339.0,12.03218546027459,282.0
CL059102,2025-03-18,2025-05-12,Mumbai,Home,Agent,Unknown,28.0,9266.0,29293.0,0.0,37.0,2.0,0,55.0,3.161342542628966,39.0
CL092915,2025-10-07,2025-11-17,Pune,Home,Agent,Unknown,28.0,12846.0,19993.0,0.0,163.0,3.0,1,41.0,1.5563599564066635,166.0
CL264159,2024-10-01,2025-11-24,Mumbai,Health,App,Unknown,18.0,10961.0,41306.0,0.0,80.0,5.0,0,419.0,3.768451783596387,85.0
CL156142,2024-05-12,2024-09-17,Chennai,Home,Agent,Unknown,48.0,8826.0,45933.0,0.0,265.0,4.0,1,128.0,5.204282800815772,269.0
CL097367,2024-10-01,2025-01-28,Mumbai,Health,Agent,Unknown,44.0,4756.0,65795.0,12.0,83.0,2.0,1,119.0,13.834104289318756,97.0
CL087376,2024-10-04,2025-09-04,Kolkata,Home,Website,Unknown,49.0,12434.0,0.0,1.0,202.0,4.0,1,335.0,0.0,207.0
CL028216,2023-12-01,2024-10-01,Pune,Health,Partner,Unknown,22.0,2065.0,42957.0,2.0,30.0,7.0,0,305.0,20.80242130750605,39.0
CL102155,2025-09-12,2025-12-04,Mumbai,Health,App,Unknown,95.0,6539.0,18046.0,2.0,0.0,4.0,0,83.0,2.759749197124943,6.0
CL136874,2024-11-05,2025-04-19,Bengaluru,Home,Agent,Unknown,22.0,7380.0,300000.0,1.0,132.0,3.0,1,165.0,40.65040650406504,136.0
CL285849,2024-04-04,2025-10-26,Jaipur,Home,Agent,Unknown,38.0,7346.0,16629.0,0.0,141.0,2.0,0,570.0,2.2636809147835555,143.0
CL026868,2024-10-01,2025-05-29,Pune,Travel,Agent,Unknown,56.0,7266.0,56613.0,1.0,107.0,9.0,1,240.0,7.791494632535095,117.0
CL236931,2023-10-11,2024-12-04,Kolkata,Home,Partner,Unknown,27.0,9379.0,26514.0,1.0,146.0,4.0,1,420.0,2.82695383303124,151.0
CL186323,2024-10-01,2025-05-07,Kolkata,Travel,Website,Unknown,60.0,8940.0,22044.0,1.0,0.0,0.0,0,218.0,2.4657718120805368,1.0
CL170190,2024-10-01,2025-09-06,Pune,Home,Agent,Unknown,39.0,8940.0,25504.0,1.0,194.0,5.0,1,340.0,2.8527964205816554,200.0
CL070348,2023-09-29,2025-04-03,Pune,Travel,Website,Unknown,39.0,0.0,0.0,2.0,255.0,3.0,1,552.0,5.150936649828692,260.0
CL293327,2025-06-12,2025-07-03,Mumbai,Health,Partner,Unknown,47.0,8934.0,32383.0,2.0,164.0,3.0,1,21.0,3.6246921871502127,169.0
CL147519,2023-06-16,2024-10-01,Bengaluru,Travel,Agent,Unknown,54.0,8303.0,6656.0,1.0,126.0,2.0,0,473.0,0.8016379621823437,129.0
CL255567,2023-01-08,2025-04-05,Ahmedabad,Travel,App,Unknown,57.0,4851.0,0.0,1.0,133.0,3.0,1,818.0,0.0,137.0
CL081837,2024-10-01,2025-05-25,Kolkata,Health,App,Unknown,47.0,5860.0,42194.0,0.0,205.0,2.0,1,236.0,7.200341296928328,207.0
CL181143,2025-06-28,2025-10-06,Ahmedabad,Health,Partner,Unknown,41.0,8940.0,36623.0,0.0,57.0,4.0,1,100.0,4.096532438478747,61.0
CL094488,2024-05-17,2024-10-01,Kolkata,Motor,App,Unknown,32.0,10386.0,31602.0,0.0,126.0,2.0,1,137.0,3.042749855574812,128.0
CL166939,2024-02-02,2024-10-01,Ahmedabad,Motor,App,Bike,18.0,12603.0,14777.0,1.0,76.0,3.0,1,242.0,1.1724986114417202,80.0
CL022273,2024-02-12,2024-10-01,Delhi,Motor,App,Unknown,46.0,4666.0,89530.0,2.0,228.0,7.0,1,232.0,19.187741105872266,237.0
CL172805,2024-10-01,2025-04-09,Jaipur,Motor,Partner,Car,48.0,9610.0,86852.0,0.0,117.0,4.0,1,190.0,9.037669094693028,121.0
CL256610,2025-06-09,2025-12-07,Pune,Home,Partner,Unknown,44.0,19807.0,46134.0,0.0,31.0,3.0,0,181.0,2.329176553743626,34.0
CL008334,2024-09-17,2024-10-01,Kolkata,Home,Partner,Unknown,55.0,14344.0,52481.0,2.0,80.0,5.0,1,14.0,3.6587423312883436,87.0
CL000573,2023-12-04,2024-10-01,Jaipur,Motor,App,Unknown,49.0,3889.0,57759.0,0.0,271.0,2.0,1,302.0,14.851889946001544,273.0
CL040777,2024-10-01,2025-05-11,Mumbai,Motor,Website,Bike,40.0,10224.0,22553.0,1.0,109.0,2.0,0,222.0,2.2058881064162756,112.0
CL128445,2024-10-01,2024-10-06,Ahmedabad,Home,App,Unknown,31.0,10913.0,35068.0,2.0,133.0,2.0,1,5.0,3.2134151928892147,137.0
CL175805,2024-02-02,2025-03-11,Kolkata,Home,Partner,Unknown,24.0,8550.0,33897.0,0.0,166.0,3.0,1,403.0,3.964561403508772,169.0
CL299735,2024-01-16,2024-10-01,Chennai,Home,Partner,Unknown,41.0,5474.0,38413.0,2.0,153.0,2.0,1,259.0,7.017354767994155,157.0
CL102917,2024-01-14,2024-10-01,Hyderabad,Home,Agent,Unknown,56.0,9149.0,47148.0,1.0,0.0,1.0,1,261.0,5.1533500929063285,2.0
CL220918,2024-08-08,2025-03-16,Kolkata,Travel,Partner,Unknown,51.0,9254.0,60773.0,1.0,0.0,1.0,0,220.0,6.5672141776529065,2.0
CL261243,2023-07-07,2025-09-26,Chennai,Health,Agent,Unknown,46.0,10666.0,22813.0,0.0,0.0,4.0,0,812.0,2.1388524282767674,4.0
CL051088,2023-06-17,2024-10-01,Pune,Home,Partner,Unknown,44.0,17381.0,39174.0,1.0,149.0,3.0,1,472.0,2.253840400437259,153.0
CL200359,2024-02-09,2024-11-03,Kolkata,Motor,Partner,Bike,37.0,5787.0,39336.0,2.0,193.0,5.0,1,268.0,6.797304302747538,200.0
CL136727,2023-08-12,2024-10-01,Mumbai,Travel,Agent,Unknown,29.0,10853.0,60787.0,0.0,202.0,1.0,1,416.0,5.600939832304432,203.0
CL235192,2024-01-29,2024-10-01,Hyderabad,Motor,Website,Bike,95.0,14852.0,11592.0,2.0,176.0,3.0,1,246.0,0.7805009426339887,181.0
CL179002,2024-10-01,2025-04-28,Bengaluru,Health,App,Unknown,43.0,6816.0,95356.0,0.0,85.0,3.0,0,209.0,13.990023474178404,88.0
CL080566,2024-10-01,2025-01-26,Pune,Health,Partner,Unknown,52.0,9782.0,67667.0,0.0,224.0,3.0,1,117.0,6.917501533428747,227.0
CL017076,2024-09-17,2024-10-01,Delhi,Health,Partner,Unknown,33.0,9900.0,48273.0,2.0,108.0,2.0,1,14.0,4.876060606060606,112.0
CL056530,2023-12-29,2025-03-06,Chennai,Home,Partner,Unknown,19.0,960.0,0.0,1.0,0.0,2.0,0,433.0,0.0,3.0
CL136117,2024-04-15,2024-10-01,Pune,Health,Partner,Unknown,59.0,8650.0,34864.0,1.0,175.0,2.0,1,169.0,4.030520231213873,178.0
CL225508,2024-10-01,2025-04-13,Bengaluru,Motor,Website,Bike,36.0,9887.0,0.0,1.0,127.0,4.0,1,194.0,0.0,132.0
CL283461,2024-10-01,2024-11-17,Jaipur,Health,Agent,Unknown,29.0,5426.0,49775.0,0.0,162.0,3.0,1,47.0,9.173424253593808,165.0
CL282055,2023-07-12,2025-01-11,Chennai,Motor,Partner,Bike,19.0,3424.0,7356.0,0.0,54.0,5.0,0,549.0,2.1483644859813085,59.0
CL122180,2024-10-01,2025-08-20,Hyderabad,Health,Agent,Unknown,35.0,9269.0,24112.0,2.0,350.0,3.0,1,323.0,2.6013593699428204,355.0
CL122645,2024-10-01,2025-03-19,Jaipur,Motor,Agent,Bike,46.0,6536.0,14164.0,2.0,271.0,4.0,1,169.0,2.1670746634026927,277.0
CL208848,2024-04-29,2024-10-01,Pune,Health,App,Unknown,43.0,13553.0,60052.0,1.0,0.0,6.0,0,155.0,4.4309009075481445,7.0
CL248805,2024-05-25,2024-10-01,Ahmedabad,Travel,Partner,Unknown,35.0,10657.0,59149.0,4.0,0.0,3.0,0,129.0,5.550248662850708,7.0
CL117140,2024-09-17,2024-10-01,Hyderabad,Motor,Partner,Bike,34.0,8940.0,49886.0,0.0,125.0,4.0,1,14.0,5.580089485458613,129.0
CL105635,2023-03-08,2025-12-06,Hyderabad,Home,App,Unknown,33.0,8892.0,26016.0,1.0,148.0,1.0,1,1004.0,2.9257759784075574,150.0
CL077698,2023-07-08,2024-05-04,Pune,Health,Website,Unknown,38.0,9581.0,37008.0,0.0,16.0,6.0,1,301.0,3.8626448178686985,22.0
CL116665,2024-09-17,2024-10-01,Mumbai,Home,Website,Unknown,29.0,5699.0,79422.0,1.0,105.0,2.0,0,14.0,13.936129145464117,108.0
CL180801,2024-10-01,2025-01-04,Pune,Health,Agent,Unknown,34.0,8057.0,41279.0,0.0,77.0,3.0,0,95.0,5.123370981754996,80.0
CL055788,2024-10-01,2025-12-11,Delhi,Home,Website,Unknown,37.0,14033.0,60041.0,1.0,236.0,3.0,1,436.0,4.278557685455712,240.0
CL049122,2024-07-11,2025-12-22,Delhi,Motor,Website,Bike,29.0,8395.0,59061.0,0.0,68.0,4.0,0,529.0,7.035259082787373,72.0
CL288421,2024-10-01,2024-10-16,Kolkata,Travel,App,Unknown,28.0,9152.0,92510.0,1.0,0.0,3.0,1,15.0,10.108173076923077,4.0
CL224334,2024-05-07,2024-12-12,Jaipur,Motor,App,Unknown,30.0,5841.0,66944.0,1.0,111.0,3.0,0,219.0,11.46105118986475,115.0
CL181574,2024-09-09,2025-04-12,Mumbai,Motor,App,Car,27.0,10309.0,101149.0,2.0,137.0,2.0,1,215.0,9.811717916383742,141.0
CL283831,2023-08-20,2024-10-01,Pune,Health,Website,Unknown,34.0,8741.0,65685.0,2.0,241.0,2.0,1,408.0,7.51458643175838,245.0
CL127366,2024-10-01,2025-10-14,Mumbai,Motor,Agent,Unknown,33.0,12360.0,89121.0,2.0,267.0,2.0,1,378.0,7.210436893203884,271.0
CL070228,2023-06-05,2024-10-01,Bengaluru,Health,Website,Unknown,49.0,13492.0,123882.0,0.0,31.0,3.0,1,484.0,9.181885561814408,34.0
CL086818,2024-01-25,2024-07-08,Delhi,Motor,Website,Bike,66.0,5367.0,0.0,0.0,104.0,2.0,1,165.0,0.0,106.0
CL080205,2024-10-01,2025-04-16,Delhi,Motor,Partner,Bike,58.0,8940.0,43425.0,2.0,154.0,6.0,1,197.0,4.85738255033557,162.0
CL253287,2024-10-01,2025-12-20,Hyderabad,Motor,App,Car,53.0,4258.0,44377.0,3.0,341.0,0.0,1,445.0,10.422029121653358,344.0
CL161783,2024-09-17,2024-10-01,Mumbai,Health,Partner,Unknown,18.0,5856.0,1480.0,0.0,71.0,2.0,0,14.0,0.2527322404371585,73.0
CL118213,2024-10-01,2024-11-23,Pune,Motor,Agent,Unknown,50.0,6318.0,23669.0,0.0,67.0,1.0,0,53.0,3.746280468502691,68.0
CL228394,2024-10-01,2025-10-17,Delhi,Travel,Website,Unknown,35.0,2913.0,28554.0,1.0,37.0,0.0,0,381.0,9.802265705458291,38.0
CL089284,2024-03-25,2024-05-01,Delhi,Travel,Website,Unknown,51.0,12802.0,0.0,1.0,222.0,15.0,1,37.0,0.0,238.0
CL125862,2024-09-05,2024-10-01,Hyderabad,Motor,Website,Unknown,30.0,6408.0,9330.0,1.0,0.0,2.0,0,26.0,1.455992509363296,3.0
CL261529,2023-12-18,2024-10-01,Chennai,Home,App,Unknown,30.0,9000.0,40488.0,1.0,0.0,3.0,1,288.0,4.498666666666667,4.0
CL026764,2024-10-01,2024-11-13,Kolkata,Motor,Partner,Unknown,27.0,2193.0,0.0,1.0,37.0,4.0,1,43.0,0.0,42.0
CL040566,2024-10-01,2025-08-07,Ahmedabad,Motor,Agent,Unknown,27.0,3524.0,36022.0,1.0,153.0,3.0,1,310.0,10.221906923950057,157.0
CL090030,2024-10-01,2025-05-10,Kolkata,Health,Partner,Unknown,48.0,8940.0,75919.0,2.0,114.0,5.0,1,221.0,8.492058165548098,121.0
CL205879,2024-09-17,2025-08-03,Ahmedabad,Home,Partner,Unknown,31.0,8940.0,81870.0,2.0,110.0,2.0,1,320.0,9.157718120805368,114.0
CL028903,2023-10-06,2025-07-03,Ahmedabad,Health,Website,Unknown,41.0,8140.0,30563.0,0.0,51.0,2.0,0,636.0,3.7546683046683045,53.0
CL063618,2024-10-01,2024-10-19,Kolkata,Travel,Partner,Unknown,50.0,10103.0,80211.0,3.0,131.0,0.0,1,18.0,7.939324952984262,134.0
CL249497,2024-06-03,2025-05-13,Kolkata,Travel,Partner,Unknown,32.0,5594.0,20804.0,4.0,1.0,2.0,1,344.0,3.718984626385413,7.0
CL170287,2024-09-06,2025-03-07,Jaipur,Motor,Agent,Bike,36.0,13262.0,40588.0,0.0,27.0,10.0,0,182.0,3.0604735334037096,37.0
CL216806,2024-09-17,2024-10-01,Chennai,Travel,App,Unknown,64.0,6936.0,48457.0,2.0,202.0,3.0,1,14.0,6.986303344867359,207.0
CL202740,2024-10-01,2025-06-17,Mumbai,Motor,App,Bike,44.0,10671.0,69676.0,0.0,122.0,4.0,1,259.0,6.529472401836754,126.0
CL041674,2023-10-05,2024-10-01,Bengaluru,Travel,Partner,Unknown,40.0,2250.0,16798.0,1.0,101.0,3.0,1,362.0,7.465777777777777,105.0
CL016752,2024-09-17,2024-10-01,Delhi,Home,Website,Unknown,19.0,10687.0,109894.0,0.0,7.0,5.0,0,14.0,10.282960606344156,12.0
CL140530,2024-09-17,2024-10-01,Ahmedabad,Health,Partner,Unknown,37.0,10376.0,24064.0,1.0,156.0,2.0,1,14.0,2.3191981495759446,159.0
CL171743,2024-06-26,2024-10-01,Ahmedabad,Home,Website,Unknown,51.0,8940.0,28163.0,0.0,132.0,3.0,1,97.0,3.1502237136465325,135.0
CL174750,2024-10-01,2025-11-10,Chennai,Home,App,Unknown,53.0,10026.0,32386.0,1.0,200.0,1.0,1,405.0,3.230201476161979,202.0
CL235436,2023-08-11,2025-06-28,Bengaluru,Travel,Website,Unknown,30.0,9090.0,71220.0,1.0,0.0,2.0,0,687.0,7.8349834983498345,3.0
CL274930,2024-10-01,2025-01-14,Jaipur,Travel,Agent,Unknown,62.0,9299.0,102517.0,1.0,264.0,0.0,1,105.0,11.024518765458652,265.0
CL144379,2023-08-27,2025-08-06,Ahmedabad,Motor,Partner,Unknown,43.0,7619.0,33483.0,1.0,191.0,0.0,1,710.0,4.394671216695104,192.0
CL193207,2024-10-01,2025-06-05,Bengaluru,Motor,Partner,Car,95.0,12527.0,90716.0,0.0,246.0,3.0,1,247.0,7.241638061786541,249.0
CL065619,2024-03-05,2025-08-14,Bengaluru,Health,Agent,Unknown,26.0,12297.0,26545.0,1.0,234.0,3.0,1,527.0,2.1586565829063997,238.0
CL219427,2023-02-07,2023-12-24,Ahmedabad,Motor,Website,Unknown,42.0,4164.0,39466.0,0.0,234.0,2.0,1,320.0,9.47790585975024,236.0
CL262891,2023-11-24,2024-10-01,Chennai,Home,Website,Unknown,41.0,14223.0,60033.0,2.0,20.0,3.0,0,312.0,4.220839485340646,25.0
CL232291,2025-05-03,2025-08-04,Delhi,Health,App,Unknown,28.0,6241.0,43945.0,1.0,249.0,4.0,1,93.0,7.041339528921648,254.0
CL292622,2024-03-12,2024-04-08,Kolkata,Travel,Website,Unknown,54.0,11150.0,0.0,1.0,159.0,2.0,1,27.0,0.0,162.0
CL224204,2024-07-30,2024-10-01,Jaipur,Home,Website,Unknown,30.0,7976.0,8832.0,0.0,131.0,4.0,1,63.0,1.1073219658976932,135.0
CL162594,2024-10-01,2025-06-14,Jaipur,Travel,Partner,Unknown,54.0,11779.0,44903.0,1.0,161.0,3.0,1,256.0,3.8121232702266745,165.0
CL027022,2024-10-01,2024-12-28,Bengaluru,Health,App,Unknown,27.0,4255.0,47270.0,2.0,283.0,4.0,1,88.0,11.109283196239717,289.0
